fips,name,state,farmvalue,valuesource,profit,profitsource,estprofit,estprofitsource,estprofit_changeirr,estprofitsource_changeirr,obscrop,toadd,esttoadd,esttoadd_changeirr
01001,Autauga,AL,81.88,cott,118.24999999999994,corn,191.77004682593065,cott,196.40396621449554,cott,cott,38.55000000000001,0,0
01003,Baldwin,AL,81.88,cott,118.24999999999994,corn,324.44626369602685,corn,313.29440445510573,corn,soyb,42.147279999999995,126.18324165207684,104.9955856586148
01005,Barbour,AL,81.88,cott,118.24999999999994,corn,334.54045150447206,corn,319.43594481751546,corn,corn,0,0,0
01007,Bibb,AL,72.63,corn,270.54,corn,296.0837137966459,soyb,296.07238635498345,soyb,NA,270.54,296.0837137966459,296.07238635498345
01009,Blount,AL,72.63,corn,270.54,corn,408.0087958637102,corn,408.0087958637102,corn,soyb,168.48158999999998,22.82204463536192,22.595961967314736
01011,Bullock,AL,81.88,cott,118.24999999999994,corn,306.1518362009585,corn,306.8099296504192,corn,NA,118.24999999999994,306.1518362009585,306.8099296504192
01013,Butler,AL,81.88,cott,118.24999999999994,corn,252.67794296918072,corn,250.79211408504847,corn,corn,0,0,0
01015,Calhoun,AL,72.63,corn,270.54,corn,282.121585642081,corn,276.46562001059505,corn,soyb,168.48158999999998,25.114856508547575,13.67189843669496
01017,Chambers,AL,81.88,cott,118.24999999999994,corn,434.88814685825855,soyb,434.77977934734804,soyb,NA,118.24999999999994,434.88814685825855,434.77977934734804
01019,Cherokee,AL,72.63,corn,270.54,corn,396.0336307364213,soyb,399.53272257925414,soyb,soyb,168.48158999999998,0,0
01021,Chilton,AL,72.63,corn,270.54,corn,187.6632321369055,soyb,187.55387808970238,soyb,NA,270.54,187.6632321369055,187.55387808970238
01023,Choctaw,AL,81.88,cott,118.24999999999994,corn,210.9656044897465,soyb,210.9554321362446,soyb,NA,118.24999999999994,210.9656044897465,210.9554321362446
01025,Clarke,AL,81.88,cott,118.24999999999994,corn,390.5310737908501,soyb,390.4819516529584,soyb,NA,118.24999999999994,390.5310737908501,390.4819516529584
01027,Clay,AL,81.88,cott,118.24999999999994,corn,419.28394386086643,soyb,419.22126515252614,soyb,NA,118.24999999999994,419.28394386086643,419.22126515252614
01029,Cleburne,AL,72.63,corn,270.54,corn,775.2626557124895,corn,775.2716263617694,corn,NA,270.54,775.2626557124895,775.2716263617694
01031,Coffee,AL,81.88,cott,118.24999999999994,corn,283.7255540446238,barl,284.50369605491534,barl,cott,38.55000000000001,334.7258124294298,329.8658272647561
01033,Colbert (new),AL,81.88,cott,118.24999999999994,corn,454.8800463185575,corn,453.10589838827053,corn,corn,0,0,0
01035,Conecuh,AL,81.88,cott,118.24999999999994,corn,219.07629923004748,soyb,222.12811536929098,soyb,cott,38.55000000000001,3.3934743710258886,3.6082784205800635
01037,Coosa,AL,81.88,cott,118.24999999999994,corn,222.7949976324058,corn,223.0270732160198,corn,NA,118.24999999999994,222.7949976324058,223.0270732160198
01039,Covington,AL,81.88,cott,118.24999999999994,corn,284.6894761537559,cott,207.1571666950103,soyb,cott,38.55000000000001,0,14.581112671514745
01041,Crenshaw,AL,81.88,cott,118.24999999999994,corn,546.0236201240664,corn,535.3803995319768,corn,corn,0,0,0
01043,Cullman,AL,72.63,corn,270.54,corn,504.3893306569457,corn,503.4974195775763,corn,soyb,168.48158999999998,90.90096398421764,88.53795053391667
01045,Dale,AL,81.88,cott,118.24999999999994,corn,249.9990604187771,soyb,262.2488336280478,soyb,cott,38.55000000000001,327.95571417654025,333.66163667422404
01047,Dallas,AL,81.88,cott,118.24999999999994,corn,307.74044086156135,corn,303.60990683418055,corn,cott,38.55000000000001,36.14559497462864,27.16128398715699
01049,Dekalb,AL,72.63,corn,270.54,corn,381.214856883761,corn,380.29389111585743,corn,soyb,168.48158999999998,53.28933983698795,51.38834273149786
01051,Elmore,AL,81.88,cott,118.24999999999994,corn,443.277710977665,corn,439.4784113156532,corn,cott,38.55000000000001,306.7121713322712,300.2981437871078
01053,Escambia,AL,81.88,cott,118.24999999999994,corn,329.5732372142862,cott,311.62248704938514,rice,cott,38.55000000000001,0,82.35153015107898
01055,Etowah,AL,72.63,corn,270.54,corn,369.29690183655106,soyb,368.9643345644692,soyb,NA,270.54,369.29690183655106,368.9643345644692
01057,Fayette,AL,81.88,cott,118.24999999999994,corn,266.34081886387736,soyb,267.22407890966394,soyb,soyb,42.147279999999995,0,0
01059,Franklin,AL,81.88,cott,118.24999999999994,corn,284.6432087534882,corn,283.77653940469935,corn,soyb,42.147279999999995,28.999579280309433,27.0531306142899
01061,Geneva,AL,81.88,cott,118.24999999999994,corn,270.9887908487368,barl,213.07792338785242,barl,cott,38.55000000000001,209.19257905922439,221.4813943738448
01063,Greene,AL,81.88,cott,118.24999999999994,corn,439.32878180306716,cott,439.32878180306716,cott,NA,118.24999999999994,439.32878180306716,439.32878180306716
01065,Hale,AL,81.88,cott,118.24999999999994,corn,438.08234378062133,corn,438.2194029133245,corn,NA,118.24999999999994,438.08234378062133,438.2194029133245
01067,Henry,AL,81.88,cott,118.24999999999994,corn,308.15587533076683,corn,300.94730586134705,corn,cott,38.55000000000001,285.26035496146704,270.2256174728262
01069,Houston,AL,81.88,cott,118.24999999999994,corn,415.3018144581343,corn,407.0400974196936,corn,cott,38.55000000000001,266.46854973123,330.2309461820735
01071,Jackson,AL,72.63,corn,270.54,corn,533.524822683212,corn,532.671979954401,corn,soyb,168.48158999999998,196.35788988067316,194.72046812479397
01073,Jefferson,AL,72.63,corn,270.54,corn,343.57753848756084,soyb,343.4413052436114,soyb,NA,270.54,343.57753848756084,343.4413052436114
01075,Lamar,AL,81.88,cott,118.24999999999994,corn,264.04213662207434,soyb,263.87950261522224,soyb,NA,118.24999999999994,264.04213662207434,263.87950261522224
01077,Lauderdale,AL,72.63,corn,270.54,corn,518.8342214151241,corn,515.8459159076749,corn,corn,0,0,0
01079,Lawrence,AL,72.63,corn,270.54,corn,409.81340777380893,corn,408.3871781947691,corn,corn,0,0,0
01081,Lee,AL,81.88,cott,118.24999999999994,corn,174.31157291773593,soyb,174.02138206211265,soyb,NA,118.24999999999994,174.31157291773593,174.02138206211265
01083,Limestone,AL,72.63,corn,270.54,corn,428.8745144832489,corn,426.21293638814217,corn,soyb,168.48158999999998,123.44086681344851,116.85525981057248
01085,Lowndes,AL,81.88,cott,118.24999999999994,corn,274.35296570544466,corn,274.617702065174,corn,NA,118.24999999999994,274.35296570544466,274.617702065174
01087,Macon,AL,81.88,cott,118.24999999999994,corn,515.7415767215182,barl,472.9715441823445,barl,soyb,42.147279999999995,168.53257690917826,125.57482681900677
01089,Madison,AL,72.63,corn,270.54,corn,344.0167809662142,corn,341.7643841029779,corn,soyb,168.48158999999998,11.536147939613386,6.378658157591985
01091,Marengo,AL,81.88,cott,118.24999999999994,corn,208.69141899829037,cott,208.7388965218771,cott,soyb,42.147279999999995,25.797045046076107,25.804039479185406
01093,Marion,AL,81.88,cott,118.24999999999994,corn,232.58155846917003,corn,232.60042893108738,corn,NA,118.24999999999994,232.58155846917003,232.60042893108738
01095,Marshall,AL,72.63,corn,270.54,corn,502.0135997621738,corn,500.90376778857234,corn,soyb,168.48158999999998,311.0763920064597,309.3284993455075
01097,Mobile,AL,81.88,cott,118.24999999999994,corn,354.31175019965957,corn,346.67523651373,corn,cott,38.55000000000001,127.99227523408348,113.77162302094365
01099,Monroe,AL,81.88,cott,118.24999999999994,corn,347.10315535537245,cott,351.08004045363407,cott,cott,38.55000000000001,0,0
