fips,name,state,farmvalue,valuesource,profit,profitsource,estprofit,estprofitsource,estprofit_changeirr,estprofitsource_changeirr,obscrop,toadd,esttoadd,esttoadd_changeirr
01001,Autauga,AL,81.88,cott,118.24999999999994,corn,301.52138536290363,cott,310.5666026369962,cott,cott,38.55000000000001,0,0
01003,Baldwin,AL,81.88,cott,118.24999999999994,corn,240.94190923558943,corn,236.07279942159045,corn,soyb,42.147279999999995,58.34685979168415,44.38586894208839
01005,Barbour,AL,81.88,cott,118.24999999999994,corn,499.2711188995274,corn,490.93431965300516,corn,corn,0,0,0
01007,Bibb,AL,72.63,corn,270.54,corn,219.09681459349594,soyb,219.08819665762326,soyb,NA,270.54,219.09681459349594,219.08819665762326
01009,Blount,AL,72.63,corn,270.54,corn,317.43015135152245,soyb,317.6092523039354,soyb,soyb,168.48158999999998,0,0
01011,Bullock,AL,81.88,cott,118.24999999999994,corn,305.4113009276737,corn,305.7140011108508,corn,NA,118.24999999999994,305.4113009276737,305.7140011108508
01013,Butler,AL,81.88,cott,118.24999999999994,corn,507.2842254692708,corn,506.0980742221106,corn,corn,0,0,0
01015,Calhoun,AL,72.63,corn,270.54,corn,421.9171548474064,corn,418.4961488147765,corn,soyb,168.48158999999998,108.18906621807355,98.72205218489455
01017,Chambers,AL,81.88,cott,118.24999999999994,corn,392.7687897892846,soyb,392.6777903187534,soyb,NA,118.24999999999994,392.7687897892846,392.6777903187534
01019,Cherokee,AL,72.63,corn,270.54,corn,327.3502093147253,corn,326.22422035686515,corn,soyb,168.48158999999998,39.57028292572022,35.93738863282812
01021,Chilton,AL,72.63,corn,270.54,corn,276.13318650638877,soyb,276.00472125017944,soyb,NA,270.54,276.13318650638877,276.00472125017944
01023,Choctaw,AL,81.88,cott,118.24999999999994,corn,229.0395523005388,soyb,229.02967559680246,soyb,NA,118.24999999999994,229.0395523005388,229.02967559680246
01025,Clarke,AL,81.88,cott,118.24999999999994,corn,243.91234581973077,soyb,243.87867801081728,soyb,NA,118.24999999999994,243.91234581973077,243.87867801081728
01027,Clay,AL,81.88,cott,118.24999999999994,corn,446.9060046503623,soyb,446.846904978029,soyb,NA,118.24999999999994,446.9060046503623,446.846904978029
01029,Cleburne,AL,72.63,corn,270.54,corn,531.319792745418,corn,531.3231964449878,corn,NA,270.54,531.319792745418,531.3231964449878
01031,Coffee,AL,81.88,cott,118.24999999999994,corn,296.63060054466706,barl,297.5256016028797,barl,cott,38.55000000000001,142.10532846242273,128.94606868761417
01033,Colbert (new),AL,81.88,cott,118.24999999999994,corn,278.7515423558178,corn,278.1642447578885,corn,corn,0,0,0
01035,Conecuh,AL,81.88,cott,118.24999999999994,corn,189.66327312999314,whea,189.20228456021445,whea,cott,38.55000000000001,8.876256624716206,3.8414810173482863
01037,Coosa,AL,81.88,cott,118.24999999999994,corn,511.05843810768897,soyb,510.8424981116955,soyb,NA,118.24999999999994,511.05843810768897,510.8424981116955
01039,Covington,AL,81.88,cott,118.24999999999994,corn,427.8399780054219,cott,250.34340778168985,cott,cott,38.55000000000001,0,0
01041,Crenshaw,AL,81.88,cott,118.24999999999994,corn,429.0814273440806,corn,424.874446496444,corn,corn,0,0,0
01043,Cullman,AL,72.63,corn,270.54,corn,310.38021784864253,soyb,311.466487385581,soyb,soyb,168.48158999999998,0,0
01045,Dale,AL,81.88,cott,118.24999999999994,corn,201.71308000442951,rice,193.28885760446445,rice,cott,38.55000000000001,165.068614065982,142.30260206867848
01047,Dallas,AL,81.88,cott,118.24999999999994,corn,237.81627492297417,rice,234.29720717568938,rice,cott,38.55000000000001,75.81629421467318,65.16624754532
01049,Dekalb,AL,72.63,corn,270.54,corn,867.5422231876639,corn,866.7850130730096,corn,soyb,168.48158999999998,507.8751450959468,506.1919336637302
01051,Elmore,AL,81.88,cott,118.24999999999994,corn,336.73993180257605,cott,342.4666660960006,cott,cott,38.55000000000001,0,0
01053,Escambia,AL,81.88,cott,118.24999999999994,corn,299.03277036169754,soyb,306.72646581149536,soyb,cott,38.55000000000001,26.18856839093462,186.91835063789063
01055,Etowah,AL,72.63,corn,270.54,corn,459.6167598327893,soyb,459.256415277937,soyb,NA,270.54,459.6167598327893,459.256415277937
01057,Fayette,AL,81.88,cott,118.24999999999994,corn,254.82746685544765,soyb,255.61241467077366,soyb,soyb,42.147279999999995,0,0
01059,Franklin,AL,81.88,cott,118.24999999999994,corn,352.96497292183403,soyb,354.18824266840574,soyb,soyb,42.147279999999995,0,0
01061,Geneva,AL,81.88,cott,118.24999999999994,corn,339.22112354615757,corn,338.39842579339376,corn,cott,38.55000000000001,153.30504992403945,293.2706733807143
01063,Greene,AL,81.88,cott,118.24999999999994,corn,268.129568124341,rice,268.129568124341,rice,NA,118.24999999999994,268.129568124341,268.129568124341
01065,Hale,AL,81.88,cott,118.24999999999994,corn,309.51668119396,corn,309.5619171977723,corn,NA,118.24999999999994,309.51668119396,309.5619171977723
01067,Henry,AL,81.88,cott,118.24999999999994,corn,248.77091508072533,soyb,258.44254989477423,soyb,cott,38.55000000000001,184.47551593539515,179.53028132314222
01069,Houston,AL,81.88,cott,118.24999999999994,corn,218.20718300431298,soyb,234.77830768993073,soyb,cott,38.55000000000001,183.88825615842126,299.7742219766131
01071,Jackson,AL,72.63,corn,270.54,corn,468.28789106534856,corn,467.9323031441516,corn,soyb,168.48158999999998,168.8358393129089,167.83869842406767
01073,Jefferson,AL,72.63,corn,270.54,corn,299.7088939804958,soyb,299.59486322356645,soyb,NA,270.54,299.7088939804958,299.59486322356645
01075,Lamar,AL,81.88,cott,118.24999999999994,corn,191.55828796086286,corn,191.61631080281518,corn,NA,118.24999999999994,191.55828796086286,191.61631080281518
01077,Lauderdale,AL,72.63,corn,270.54,corn,469.36861256651633,corn,468.17227121037473,corn,corn,0,0,0
01079,Lawrence,AL,72.63,corn,270.54,corn,500.8942121666882,corn,500.1892231764463,corn,corn,0,0,0
01081,Lee,AL,81.88,cott,118.24999999999994,corn,347.49649180768006,cott,347.49649180768006,cott,NA,118.24999999999994,347.49649180768006,347.49649180768006
01083,Limestone,AL,72.63,corn,270.54,corn,388.07436110704026,corn,387.034790100874,corn,soyb,168.48158999999998,122.09424557818681,117.84152174884082
01085,Lowndes,AL,81.88,cott,118.24999999999994,corn,320.0197481144515,rice,320.0197481144515,rice,NA,118.24999999999994,320.0197481144515,320.0197481144515
01087,Macon,AL,81.88,cott,118.24999999999994,corn,234.49650305864765,soyb,234.62981750648242,soyb,soyb,42.147279999999995,0,0
01089,Madison,AL,72.63,corn,270.54,corn,336.6838424721231,corn,335.6297373419231,corn,soyb,168.48158999999998,21.863056123965634,18.293858730612612
01091,Marengo,AL,81.88,cott,118.24999999999994,corn,275.5969762184261,cott,275.68588931477666,cott,soyb,42.147279999999995,159.31654104808723,159.37543765047167
01093,Marion,AL,81.88,cott,118.24999999999994,corn,243.07923880758972,soyb,243.06360863787978,soyb,NA,118.24999999999994,243.07923880758972,243.06360863787978
01095,Marshall,AL,72.63,corn,270.54,corn,417.40832789272014,corn,416.90956471428836,corn,soyb,168.48158999999998,138.68284774323484,137.4461103318343
01097,Mobile,AL,81.88,cott,118.24999999999994,corn,293.3827306554254,corn,289.7386060911036,corn,cott,38.55000000000001,74.34381738037388,59.72955702300368
01099,Monroe,AL,81.88,cott,118.24999999999994,corn,291.2127755424387,corn,289.9921828624396,corn,cott,38.55000000000001,113.8738684291398,107.24808496163024
01101,Montgomery,AL,81.88,cott,118.24999999999994,corn,167.960960138605,rice,167.960960138605,rice,NA,118.24999999999994,167.960960138605,167.960960138605
01103,Morgan,AL,72.63,corn,270.54,corn,495.13770292078567,corn,494.8693868547229,corn,soyb,168.48158999999998,159.15883557573176,158.21986828268717
01105,Perry,AL,81.88,cott,118.24999999999994,corn,284.39515357949864,rice,281.41460912735835,rice,corn,0,225.31677697906326,223.05298162162956
01107,Pickens,AL,81.88,cott,118.24999999999994,corn,179.38309789921914,barl,182.2929241734863,barl,corn,0,96.97254983585509,100.7794123376305
01109,Pike,AL,81.88,cott,118.24999999999994,corn,588.6281225708897,corn,582.4859743116704,corn,cott,38.55000000000001,473.3262789469479,454.8061961100168
01111,Randolph,AL,81.88,cott,118.24999999999994,corn,387.26670956939995,cott,387.26670956939995,cott,NA,118.24999999999994,387.26670956939995,387.26670956939995
01113,Russell,AL,81.88,cott,118.24999999999994,corn,522.690236561012,cott,573.4311832035048,cott,corn,0,403.2188860378193,459.58310888961427
01115,St Clair,AL,72.63,corn,270.54,corn,482.05744830340785,corn,482.3636010294991,corn,NA,270.54,482.05744830340785,482.3636010294991
01117,Shelby,AL,72.63,corn,270.54,corn,330.0485963744121,soyb,341.50701316850444,soyb,cott,Inf,292.60367877782346,293.9010156295131
01119,Sumter,AL,81.88,cott,118.24999999999994,corn,366.78651791956025,corn,366.8233401194556,corn,NA,118.24999999999994,366.78651791956025,366.8233401194556
01121,Talladega,AL,81.88,cott,118.24999999999994,corn,329.5174630197735,corn,326.7605848120889,corn,corn,0,0,0
01123,Tallapoosa,AL,81.88,cott,118.24999999999994,corn,375.93027778231317,cott,375.93027778231317,cott,NA,118.24999999999994,375.93027778231317,375.93027778231317
01125,Tuscaloosa,AL,81.88,cott,118.24999999999994,corn,402.53182800533045,cott,409.3546602305387,cott,soyb,42.147279999999995,192.51234423815606,196.0654065530864
01127,Walker,AL,72.63,corn,270.54,corn,219.4938356428301,soyb,219.47322404252247,soyb,NA,270.54,219.4938356428301,219.47322404252247
01129,Washington,AL,81.88,cott,118.24999999999994,corn,314.51250881117534,corn,313.93592599830123,corn,corn,0,0,0
01131,Wilcox,AL,81.88,cott,118.24999999999994,corn,361.2869839398658,corn,361.3000359151512,corn,NA,118.24999999999994,361.2869839398658,361.3000359151512
01133,Winston,AL,72.63,corn,270.54,corn,221.58605475234043,soyb,221.50302990644525,soyb,NA,270.54,221.58605475234043,221.50302990644525
04001,Apache,AZ,105,barl,72.83599999999998,whea,459.9932682532478,soyb,335.1054438792406,soyb,NA,72.83599999999998,459.9932682532478,335.1054438792406
04003,Cochise,AZ,300.55,rice,547.8299999999999,rice,619.4064195322703,soyb,737.8917771682588,rice,NA,547.8299999999999,619.4064195322703,737.8917771682588
04005,Coconino,AZ,300.55,rice,547.8299999999999,rice,919.4751272912941,corn,919.4751272912941,corn,NA,547.8299999999999,919.4751272912941,919.4751272912941
04007,Gila,AZ,300.55,rice,547.8299999999999,rice,603.4892344701032,rice,617.5914177474767,rice,NA,547.8299999999999,603.4892344701032,617.5914177474767
04009,Graham,AZ,300.55,rice,547.8299999999999,rice,879.872228100005,rice,879.9930098768291,rice,cott,307.6199999999999,291.54449101854823,93.67269660853788
04011,Greenlee,AZ,105,barl,72.83599999999998,whea,678.3649145369047,soyb,485.8992619754951,soyb,NA,72.83599999999998,678.3649145369047,485.8992619754951
04012,La Paz,AZ,300.55,rice,547.8299999999999,rice,3083.5609494254877,rice,2892.820509853649,rice,cott,307.6199999999999,2010.8084933450773,1531.369285705387
04013,Maricopa,AZ,300.55,rice,547.8299999999999,rice,2641.4943944590104,rice,2694.6750805550446,rice,cott,307.6199999999999,1035.2638536868094,508.2054371154709
04015,Mohave,AZ,105,barl,72.83599999999998,whea,433.01970241812444,barl,238.98552334693903,rice,NA,72.83599999999998,433.01970241812444,238.98552334693903
04017,Navajo,AZ,300.55,rice,547.8299999999999,rice,592.8045570120173,soyb,432.0473977151286,soyb,NA,547.8299999999999,592.8045570120173,432.0473977151286
04019,Pima,AZ,300.55,rice,547.8299999999999,rice,896.8749037015614,rice,968.0580515671379,whea,cott,307.6199999999999,454.52080853822883,658.1236393606986
04021,Pinal,AZ,300.55,rice,547.8299999999999,rice,1607.3565845918195,rice,1638.681847576225,rice,cott,307.6199999999999,1110.96034925934,832.5429216937122
04023,Santa Cruz,AZ,300.55,rice,547.8299999999999,rice,770.3889354467942,rice,935.8639775865345,rice,NA,547.8299999999999,770.3889354467942,935.8639775865345
04025,Yavapai,AZ,105,barl,72.83599999999998,whea,790.2473747532168,cott,790.2473747532168,cott,NA,72.83599999999998,790.2473747532168,790.2473747532168
04027,Yuma,AZ,300.55,rice,547.8299999999999,rice,1406.2239919541385,rice,1419.326193919518,rice,whea,475.675,930.0806656548438,937.4262643266194
05001,Arkansas,AR,114.78,rice,99.45999999999992,rice,609.8770642395697,corn,608.4041792265662,corn,soyb,40.24927999999994,272.427440477296,156.22260338286225
05003,Ashley,AR,114.78,rice,99.45999999999992,rice,444.1274347757343,corn,445.81164875592344,corn,soyb,40.24927999999994,214.04261401501026,154.71561260452393
05005,Baxter,AR,72.63,corn,270.54,corn,276.6379787103814,soyb,276.6379787103814,soyb,NA,270.54,276.6379787103814,276.6379787103814
05007,Benton,AR,72.63,corn,270.54,corn,395.0907040982902,soyb,395.0571853122167,soyb,NA,270.54,395.0907040982902,395.0571853122167
05009,Boone,AR,72.63,corn,270.54,corn,729.7298858499782,corn,729.7298858499782,corn,NA,270.54,729.7298858499782,729.7298858499782
