fips,name,state,farmvalue,valuesource,profit,profitsource,estprofit,estprofitsource,estprofit_changeirr,estprofitsource_changeirr,obscrop,toadd,esttoadd,esttoadd_changeirr
01001,Autauga,AL,81.88,cott,118.24999999999994,corn,238.66881446676211,cott,242.43377687524685,cott,cott,38.55000000000001,0,0
01003,Baldwin,AL,81.88,cott,118.24999999999994,corn,359.5405645313087,corn,352.89322092943627,corn,soyb,42.147279999999995,144.50895258812182,125.20960748476563
01005,Barbour,AL,81.88,cott,118.24999999999994,corn,355.4094195005176,corn,345.77128050382163,corn,corn,0,0,0
01007,Bibb,AL,72.63,corn,270.54,corn,313.34721379478856,barl,312.24107918344384,barl,NA,270.54,313.34721379478856,312.24107918344384
01009,Blount,AL,72.63,corn,270.54,corn,312.9597623287145,corn,312.9597623287145,corn,soyb,168.48158999999998,17.643496109431396,17.425574487967253
01011,Bullock,AL,81.88,cott,118.24999999999994,corn,222.11187306935102,soyb,221.6648716382229,soyb,NA,118.24999999999994,222.11187306935102,221.6648716382229
01013,Butler,AL,81.88,cott,118.24999999999994,corn,293.3596280908161,corn,292.07323612863007,corn,corn,0,0,0
01015,Calhoun,AL,72.63,corn,270.54,corn,495.63923773967684,corn,489.6161750128451,corn,soyb,168.48158999999998,111.86196191330822,96.7854974325341
01017,Chambers,AL,81.88,cott,118.24999999999994,corn,396.27566017648604,corn,396.3966261496368,corn,NA,118.24999999999994,396.27566017648604,396.3966261496368
01019,Cherokee,AL,72.63,corn,270.54,corn,274.73431216203375,corn,273.06511781372075,corn,soyb,168.48158999999998,56.543597687346335,52.178467844830095
01021,Chilton,AL,72.63,corn,270.54,corn,330.88065047313694,barl,319.2902909968212,barl,NA,270.54,330.88065047313694,319.2902909968212
01023,Choctaw,AL,81.88,cott,118.24999999999994,corn,206.82402549643302,soyb,206.81224095493388,soyb,NA,118.24999999999994,206.82402549643302,206.81224095493388
01025,Clarke,AL,81.88,cott,118.24999999999994,corn,272.8773353127894,soyb,272.8318415533683,soyb,NA,118.24999999999994,272.8773353127894,272.8318415533683
01027,Clay,AL,81.88,cott,118.24999999999994,corn,478.1544416881492,soyb,478.07327103833734,soyb,NA,118.24999999999994,478.1544416881492,478.07327103833734
01029,Cleburne,AL,72.63,corn,270.54,corn,341.9310246097951,corn,341.9354179476631,corn,NA,270.54,341.9310246097951,341.9354179476631
01031,Coffee,AL,81.88,cott,118.24999999999994,corn,230.11532844598764,soyb,240.75482613895582,soyb,cott,38.55000000000001,234.31894271345078,240.07182267757872
01033,Colbert (new),AL,81.88,cott,118.24999999999994,corn,569.8470364841337,corn,568.3916170027983,corn,corn,0,0,0
01035,Conecuh,AL,81.88,cott,118.24999999999994,corn,216.9105431520839,soyb,220.5030035694084,soyb,cott,38.55000000000001,175.58972417810463,177.5276467882602
01037,Coosa,AL,81.88,cott,118.24999999999994,corn,322.99073562314203,soyb,322.79034282093085,soyb,NA,118.24999999999994,322.99073562314203,322.79034282093085
01039,Covington,AL,81.88,cott,118.24999999999994,corn,231.8168319646424,soyb,241.4508062433262,soyb,cott,38.55000000000001,1.3738462980516601,78.30847902104273
01041,Crenshaw,AL,81.88,cott,118.24999999999994,corn,391.404427828309,corn,386.003208876281,corn,corn,0,0,0
01043,Cullman,AL,72.63,corn,270.54,corn,488.6408777848026,corn,488.11565133471237,corn,soyb,168.48158999999998,209.19520776090775,207.3890666958211
01045,Dale,AL,81.88,cott,118.24999999999994,corn,191.34272062624518,soyb,203.70535297807834,soyb,cott,38.55000000000001,199.58340328212728,205.92993492309125
01047,Dallas,AL,81.88,cott,118.24999999999994,corn,329.93746139098147,corn,327.4041772395853,corn,cott,38.55000000000001,99.73776660692243,93.63648369526305
01049,Dekalb,AL,72.63,corn,270.54,corn,372.06466221704414,corn,371.282352866958,corn,soyb,168.48158999999998,136.05978031870507,134.36507877218258
01051,Elmore,AL,81.88,cott,118.24999999999994,corn,328.8748481483066,corn,326.74408088403965,corn,cott,38.55000000000001,245.44746052761042,241.52321015148067
01053,Escambia,AL,81.88,cott,118.24999999999994,corn,364.4772460618422,corn,362.7639816988971,corn,cott,38.55000000000001,282.2401289126893,336.579737759583
01055,Etowah,AL,72.63,corn,270.54,corn,251.72865393474154,soyb,251.42913012439305,soyb,NA,270.54,251.72865393474154,251.42913012439305
01057,Fayette,AL,81.88,cott,118.24999999999994,corn,213.98804686405379,cott,214.49112108849124,cott,soyb,42.147279999999995,24.446058208168836,24.105381634281514
01059,Franklin,AL,81.88,cott,118.24999999999994,corn,351.57441564223,corn,350.95484395902446,corn,soyb,42.147279999999995,123.04883047355156,121.25060485458084
01061,Geneva,AL,81.88,cott,118.24999999999994,corn,287.6010987720351,soyb,294.7206596885721,soyb,cott,38.55000000000001,187.35268067211126,254.81669274991572
01063,Greene,AL,81.88,cott,118.24999999999994,corn,194.56491005098405,cott,194.56491005098405,cott,NA,118.24999999999994,194.56491005098405,194.56491005098405
01065,Hale,AL,81.88,cott,118.24999999999994,corn,303.7384364679563,corn,303.7871929413365,corn,NA,118.24999999999994,303.7384364679563,303.7871929413365
01067,Henry,AL,81.88,cott,118.24999999999994,corn,314.86439062971493,barl,317.3829355027384,barl,cott,38.55000000000001,105.67389635341084,99.83680408771022
01069,Houston,AL,81.88,cott,118.24999999999994,corn,282.90423704801816,barl,295.0810125572237,barl,cott,38.55000000000001,209.20643991190497,273.3761757471205
01071,Jackson,AL,72.63,corn,270.54,corn,469.66823956912043,corn,469.0134801498726,corn,soyb,168.48158999999998,155.0081527152929,153.4840408362371
01073,Jefferson,AL,72.63,corn,270.54,corn,403.91906900702554,soyb,403.73773760757547,soyb,NA,270.54,403.91906900702554,403.73773760757547
01075,Lamar,AL,81.88,cott,118.24999999999994,corn,244.66487982215966,corn,244.75889071664886,corn,NA,118.24999999999994,244.66487982215966,244.75889071664886
01077,Lauderdale,AL,72.63,corn,270.54,corn,245.37881401496486,corn,243.9263335480623,corn,corn,0,0,0
01079,Lawrence,AL,72.63,corn,270.54,corn,471.47460857320465,corn,470.36618500643345,corn,corn,0,0,0
01081,Lee,AL,81.88,cott,118.24999999999994,corn,228.98071498538167,soyb,228.58094392172796,soyb,NA,118.24999999999994,228.98071498538167,228.58094392172796
01083,Limestone,AL,72.63,corn,270.54,corn,436.1975491674604,corn,434.32621239818224,corn,soyb,168.48158999999998,151.05761131402238,144.82704316698477
01085,Lowndes,AL,81.88,cott,118.24999999999994,corn,320.00540639238477,cott,320.00540639238477,cott,NA,118.24999999999994,320.00540639238477,320.00540639238477
01087,Macon,AL,81.88,cott,118.24999999999994,corn,314.72421311643484,cott,315.04955583179185,cott,soyb,42.147279999999995,92.51689911760229,92.67793767430777
01089,Madison,AL,72.63,corn,270.54,corn,488.8478815574337,corn,486.73979782716293,corn,soyb,168.48158999999998,195.46500971952156,190.26175553815546
