fips,name,state,farmvalue,valuesource,profit,profitsource,estprofit,estprofitsource,estprofit_changeirr,estprofitsource_changeirr,obscrop,toadd,esttoadd,esttoadd_changeirr
01001,Autauga,AL,81.88,cott,118.24999999999994,corn,281.10541211400147,corn,276.5675442502989,corn,cott,38.55000000000001,101.66002002806982,99.3231975081498
01003,Baldwin,AL,81.88,cott,118.24999999999994,corn,263.507586585258,corn,253.4812310428128,corn,soyb,42.147279999999995,82.90790795115362,60.96024476682999
01005,Barbour,AL,81.88,cott,118.24999999999994,corn,392.73031379325107,cott,383.01120017054905,cott,corn,0,11.459727593589093,18.45572282803556
01007,Bibb,AL,72.63,corn,270.54,corn,205.94390821836885,soyb,205.93210296818643,soyb,NA,270.54,205.94390821836885,205.93210296818643
01009,Blount,AL,72.63,corn,270.54,corn,375.2260831642128,soyb,375.5123851792095,soyb,soyb,168.48158999999998,0,0
01011,Bullock,AL,81.88,cott,118.24999999999994,corn,299.3862103688768,corn,300.0236599073067,corn,NA,118.24999999999994,299.3862103688768,300.0236599073067
01013,Butler,AL,81.88,cott,118.24999999999994,corn,338.4693099664086,corn,336.2762354254515,corn,corn,0,0,0
01015,Calhoun,AL,72.63,corn,270.54,corn,468.86660942992734,corn,461.1414260739659,corn,soyb,168.48158999999998,179.89319338572187,164.23175914558158
01017,Chambers,AL,81.88,cott,118.24999999999994,corn,263.5221815790691,soyb,263.4235844037735,soyb,NA,118.24999999999994,263.5221815790691,263.4235844037735
01019,Cherokee,AL,72.63,corn,270.54,corn,346.39338263453084,soyb,350.39784545229514,soyb,soyb,168.48158999999998,0,0
01021,Chilton,AL,72.63,corn,270.54,corn,209.77654188449907,soyb,209.6259608180335,soyb,NA,270.54,209.77654188449907,209.6259608180335
01023,Choctaw,AL,81.88,cott,118.24999999999994,corn,267.6119879586284,soyb,267.59636143475666,soyb,NA,118.24999999999994,267.6119879586284,267.59636143475666
01025,Clarke,AL,81.88,cott,118.24999999999994,corn,241.39219943446597,soyb,241.3456447448794,soyb,NA,118.24999999999994,241.39219943446597,241.3456447448794
01027,Clay,AL,81.88,cott,118.24999999999994,corn,511.53625522730226,soyb,511.44364062765555,soyb,NA,118.24999999999994,511.53625522730226,511.44364062765555
01029,Cleburne,AL,72.63,corn,270.54,corn,616.6688569722946,corn,616.6766620249196,corn,NA,270.54,616.6688569722946,616.6766620249196
01031,Coffee,AL,81.88,cott,118.24999999999994,corn,160.505681951351,soyb,169.885528624836,soyb,cott,38.55000000000001,130.08467120695957,142.12020442250588
01033,Colbert (new),AL,81.88,cott,118.24999999999994,corn,532.9468326346566,corn,530.9219441928765,corn,corn,0,0,0
01035,Conecuh,AL,81.88,cott,118.24999999999994,corn,223.04837962353892,whea,222.35094807503148,whea,cott,38.55000000000001,148.49291564697566,148.8547110688265
01037,Coosa,AL,81.88,cott,118.24999999999994,corn,390.0766124830693,soyb,389.83272024469807,soyb,NA,118.24999999999994,390.0766124830693,389.83272024469807
01039,Covington,AL,81.88,cott,118.24999999999994,corn,417.32487442502963,cott,476.5900460359968,cott,cott,38.55000000000001,0,0
01041,Crenshaw,AL,81.88,cott,118.24999999999994,corn,392.9616562346369,corn,384.110130854351,corn,corn,0,0,0
01043,Cullman,AL,72.63,corn,270.54,corn,375.07856704436466,soyb,376.88574291543324,soyb,soyb,168.48158999999998,0,0
01045,Dale,AL,81.88,cott,118.24999999999994,corn,172.05532462426316,corn,184.50303637434524,soyb,cott,38.55000000000001,114.36801660663349,130.7577714392836
01047,Dallas,AL,81.88,cott,118.24999999999994,corn,289.6304834787473,corn,285.56248964526645,corn,cott,38.55000000000001,195.88607787763846,193.65570392439605
01049,Dekalb,AL,72.63,corn,270.54,corn,701.6738934613679,corn,700.2559527336293,corn,soyb,168.48158999999998,290.8201891007976,287.9503039314278
01051,Elmore,AL,81.88,cott,118.24999999999994,corn,198.33524477880212,cott,196.85603614411013,cott,cott,38.55000000000001,0,0
01053,Escambia,AL,81.88,cott,118.24999999999994,corn,273.59575211491904,cott,322.2648467445715,cott,cott,38.55000000000001,0,0
01055,Etowah,AL,72.63,corn,270.54,corn,379.7333394457882,corn,380.1223280609017,corn,NA,270.54,379.7333394457882,380.1223280609017
01057,Fayette,AL,81.88,cott,118.24999999999994,corn,249.10789323904794,cott,248.61025570659592,cott,soyb,42.147279999999995,67.04480552321547,65.61922368132247
01059,Franklin,AL,81.88,cott,118.24999999999994,corn,190.15990294266408,soyb,191.35125190814716,soyb,soyb,42.147279999999995,0,0
01061,Geneva,AL,81.88,cott,118.24999999999994,corn,247.19074593617438,cott,293.7468959972706,cott,cott,38.55000000000001,0,0
01063,Greene,AL,81.88,cott,118.24999999999994,corn,395.85860870714373,cott,395.85860870714373,cott,NA,118.24999999999994,395.85860870714373,395.85860870714373
01065,Hale,AL,81.88,cott,118.24999999999994,corn,510.9349181956573,corn,511.0910137286135,corn,NA,118.24999999999994,510.9349181956573,511.0910137286135
01067,Henry,AL,81.88,cott,118.24999999999994,corn,345.37706286516044,corn,337.6222611942631,corn,cott,38.55000000000001,212.54133167633012,209.46877617699903
01069,Houston,AL,81.88,cott,118.24999999999994,corn,236.88159014155565,barl,222.60135346573583,soyb,cott,38.55000000000001,184.78569741708384,138.4486182212043
01071,Jackson,AL,72.63,corn,270.54,corn,567.4651329082405,corn,566.5468598196028,corn,soyb,168.48158999999998,237.73374163893243,235.83770706950048
01073,Jefferson,AL,72.63,corn,270.54,corn,455.44984299175246,soyb,455.22938198700365,soyb,NA,270.54,455.44984299175246,455.22938198700365
01075,Lamar,AL,81.88,cott,118.24999999999994,corn,279.826945656917,barl,271.79276729130277,barl,NA,118.24999999999994,279.826945656917,271.79276729130277
01077,Lauderdale,AL,72.63,corn,270.54,corn,368.09786570099726,corn,365.62117700553785,corn,corn,0,0,0
01079,Lawrence,AL,72.63,corn,270.54,corn,520.9328588926785,corn,519.2948820131619,corn,corn,0,0,0
01081,Lee,AL,81.88,cott,118.24999999999994,corn,282.7734293904327,corn,283.37081879392946,corn,NA,118.24999999999994,282.7734293904327,283.37081879392946
01083,Limestone,AL,72.63,corn,270.54,corn,399.52162981892565,corn,396.8471979512547,corn,soyb,168.48158999999998,76.21996450526348,68.17724526483585
01085,Lowndes,AL,81.88,cott,118.24999999999994,corn,412.9839373628843,corn,413.31700908475517,corn,NA,118.24999999999994,412.9839373628843,413.31700908475517
01087,Macon,AL,81.88,cott,118.24999999999994,corn,240.47839397845428,soyb,240.6675286318981,soyb,soyb,42.147279999999995,0,0
01089,Madison,AL,72.63,corn,270.54,corn,294.0173851987566,soyb,297.4299076948744,soyb,soyb,168.48158999999998,0,0
01091,Marengo,AL,81.88,cott,118.24999999999994,corn,267.91890918544254,cott,267.89354519363303,cott,soyb,42.147279999999995,111.39388035567924,111.3198508540458
01093,Marion,AL,81.88,cott,118.24999999999994,corn,445.7044047148601,corn,445.73216641706796,corn,NA,118.24999999999994,445.7044047148601,445.73216641706796
01095,Marshall,AL,72.63,corn,270.54,corn,287.28442089948936,corn,286.4759947209985,corn,soyb,168.48158999999998,58.578123850593556,56.8960996126342
01097,Mobile,AL,81.88,cott,118.24999999999994,corn,243.8789118718861,soyb,251.83285726410702,soyb,cott,38.55000000000001,6.037276360113879,15.403381608698055
01099,Monroe,AL,81.88,cott,118.24999999999994,corn,356.3079475927618,cott,354.49750595306557,cott,cott,38.55000000000001,0,0
01101,Montgomery,AL,81.88,cott,118.24999999999994,corn,401.70997858388995,corn,401.9724290443499,corn,NA,118.24999999999994,401.70997858388995,401.9724290443499
01103,Morgan,AL,72.63,corn,270.54,corn,526.5757096663883,corn,525.9268498962499,corn,soyb,168.48158999999998,205.56082479203047,203.98241934956002
01105,Perry,AL,81.88,cott,118.24999999999994,corn,186.02456549267862,soyb,190.46410145941462,soyb,corn,0,212.1635096907882,218.1171177536233
01107,Pickens,AL,81.88,cott,118.24999999999994,corn,227.57728928858108,soyb,233.2565016971821,soyb,corn,0,66.4892824793427,74.71390366506529
01109,Pike,AL,81.88,cott,118.24999999999994,corn,286.3038184358695,soyb,299.3127880976167,soyb,cott,38.55000000000001,119.75862545011762,136.34692328281255
01111,Randolph,AL,81.88,cott,118.24999999999994,corn,357.2818716242617,soyb,357.183743549079,soyb,NA,118.24999999999994,357.2818716242617,357.183743549079
01113,Russell,AL,81.88,cott,118.24999999999994,corn,301.02625002657373,soyb,337.57558240774165,soyb,corn,0,15.50193070636277,70.55740636407273
01115,St Clair,AL,72.63,corn,270.54,corn,643.7079952990313,cott,643.7079952990313,cott,NA,270.54,643.7079952990313,643.7079952990313
01117,Shelby,AL,72.63,corn,270.54,corn,306.670268872092,soyb,322.12957173103405,soyb,cott,Inf,243.6514056187438,262.82208656898626
01119,Sumter,AL,81.88,cott,118.24999999999994,corn,181.81282902922396,soyb,181.72256452889388,soyb,NA,118.24999999999994,181.81282902922396,181.72256452889388
01121,Talladega,AL,81.88,cott,118.24999999999994,corn,623.942159286815,corn,614.759153643023,corn,corn,0,0,0
01123,Tallapoosa,AL,81.88,cott,118.24999999999994,corn,500.834199680476,cott,500.834199680476,cott,NA,118.24999999999994,500.834199680476,500.834199680476
01125,Tuscaloosa,AL,81.88,cott,118.24999999999994,corn,343.05873483966917,corn,339.89660233788646,corn,soyb,42.147279999999995,54.78110321826614,45.81799562322891
01127,Walker,AL,72.63,corn,270.54,corn,274.5623968233327,soyb,274.5277029541657,soyb,NA,270.54,274.5623968233327,274.5277029541657
01129,Washington,AL,81.88,cott,118.24999999999994,corn,524.3338829514057,cott,522.7065575945726,cott,corn,0,253.2720887902952,253.37503856389088
01131,Wilcox,AL,81.88,cott,118.24999999999994,corn,366.00612117973725,corn,366.03767410056565,corn,NA,118.24999999999994,366.00612117973725,366.03767410056565
01133,Winston,AL,72.63,corn,270.54,corn,167.9306954205294,corn,168.0186972609594,corn,NA,270.54,167.9306954205294,168.0186972609594
04001,Apache,AZ,105,barl,72.83599999999998,whea,592.9868393541998,corn,592.9868393541998,corn,NA,72.83599999999998,592.9868393541998,592.9868393541998
04003,Cochise,AZ,300.55,rice,547.8299999999999,rice,607.0016013700229,soyb,534.446274096209,rice,NA,547.8299999999999,607.0016013700229,534.446274096209
04005,Coconino,AZ,300.55,rice,547.8299999999999,rice,2075.951579358034,corn,2075.951579358034,corn,NA,547.8299999999999,2075.951579358034,2075.951579358034
04007,Gila,AZ,300.55,rice,547.8299999999999,rice,421.56506146206937,cott,421.56506146206937,cott,NA,547.8299999999999,421.56506146206937,421.56506146206937
04009,Graham,AZ,300.55,rice,547.8299999999999,rice,876.0605328762591,cott,745.9878798559267,cott,cott,307.6199999999999,0,0
04011,Greenlee,AZ,105,barl,72.83599999999998,whea,679.1082604863731,cott,679.1082604863731,cott,NA,72.83599999999998,679.1082604863731,679.1082604863731
04012,La Paz,AZ,300.55,rice,547.8299999999999,rice,1338.0030262821363,rice,1390.5450776185398,rice,cott,307.6199999999999,1650.3070586187232,1778.7805145198477
04013,Maricopa,AZ,300.55,rice,547.8299999999999,rice,2902.7190672166694,cott,2026.939633531665,cott,cott,307.6199999999999,0,0
04015,Mohave,AZ,105,barl,72.83599999999998,whea,1146.2417686537387,cott,1454.2220420293488,cott,NA,72.83599999999998,1146.2417686537387,1454.2220420293488
04017,Navajo,AZ,300.55,rice,547.8299999999999,rice,463.34510415028126,corn,463.34510415028126,corn,NA,547.8299999999999,463.34510415028126,463.34510415028126
