fips,profit,crop,yield,price,costs
30027,202.9258352139721,Soybean,35.0229517182338,9.56,131.893583212343
16079,350.12826315367147,Soybean,50.42069522657055,9.56,131.893583212343
22035,193.09085184709215,Cotton,846.3787384123485,0.9055176093916756,573.32
5099,140.7952528941203,Wheat,49.64996042974171,4.905849889624724,102.78
39001,385.5370882805557,Soybean,51.21180103739209,9.91,121.97185999999999
29201,405.84080898917546,Corn,161.16840409371991,4.331437125748503,292.25
46009,497.3020985035146,Rice,8348.779632774465,0.11300000000000002,446.11000000000007
1131,96.65388674987442,Barley,54.68581311624766,4.106072013093289,127.89
17131,478.99628759028735,Corn,178.05551949620235,4.331437125748503,292.24
29125,547.7179250007086,Rice,8794.937389386801,0.11300000000000002,446.11000000000007
40097,200.97572229197357,Rice,5726.422321167907,0.11300000000000002,446.11000000000007
41057,320.883774689883,Wheat,90.28284907320653,5.226505139500734,150.98
6037,310.88993356323823,Soybean,46.316267445144476,9.56,131.893583212343
48223,87.50443987399288,Soybean,21.956235502242325,10.7,147.42728
42109,368.75456981124717,Soybean,52.22100818576894,9.75,140.40026
8075,625.4561730762938,Soybean,77.70250346711676,9.54,115.82570999999999
30033,205.997642718161,Rice,5770.864094850982,0.11300000000000002,446.11000000000007
41045,711.497750447254,Corn,230.15612689640608,4.3357861635220125,286.40999999999997
22125,118.33606802453323,Cotton,763.8239840406704,0.9055176093916756,573.32
19033,537.6387970965176,Soybean,66.56111575141449,9.91,121.98186
56015,824.7134158694787,Corn,234.10679831030617,3.9981944444444446,111.29108454146359
18183,565.1324063197966,Soybean,60.085956970121735,9.91,30.31942725410977
38027,745.1148975343458,Soybean,56.95132491117638,9.54,-201.79925788172315
8045,564.5294220278201,Soybean,72.84759469039362,9.56,131.893583212343
49003,495.2198526090972,Corn,180.27407790198066,4.3357861635220125,286.40999999999997
38085,576.5582340116814,Corn,78.93425710355761,3.9981944444444446,-260.96372578388787
48347,141.32626646185759,Barley,65.56540304295463,4.106072013093289,127.89
40043,683.707093035716,Wheat,15.325872757379054,4.506692111959287,-614.638103171144
21211,267.49731007563884,Soybean,33.48161646460432,10.57,86.40337595522885
13281,364.9172531069971,Soybean,47.88266664551375,10.7,147.42728
40051,520.0167042908391,Wheat,25.575057613358222,4.506692111959287,-404.7577938818133
13271,155.77602952722316,Soybean,28.336757899740483,10.7,147.42728
13217,107.34366255573218,Wheat,42.83124581535162,4.905849889624724,102.78
5047,108.96828618875051,Soybean,22.771038428453217,10.57,131.72159
38033,239.2107798076998,Rice,6064.785662015042,0.11300000000000002,446.11000000000007
54045,1103.1080129501693,Cotton,1650.6047535855398,0.9493538713893943,463.9
36107,565.9323084606459,Soybean,72.44436599596368,9.75,140.40026
17165,439.0401249414012,Soybean,36.83224337326849,9.91,-74.03259311231044
