"fips","topcrop","Barley","Corn","Cotton","Rice","Soybean","Wheat"
"05011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05017","Cotton",0.0,0.0,85631.5576,0.0,0.0,0.0
"05019","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05021","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05023","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05025","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05027","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05029","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05031","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05033","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05035","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05037","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05039","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05041","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05043","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05045","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05047","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05049","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05051","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05053","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05055","Cotton",0.0,0.0,73855.19499999999,0.0,0.0,0.0
"05057","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05059","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05061","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05063","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05065","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05067","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05069","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05071","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05073","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05075","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05077","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05079","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05081","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05083","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05085","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05087","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05089","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05091","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05093","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05095","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05097","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05099","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05101","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05103","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05105","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05107","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05109","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05111","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05113","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05115","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05117","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05119","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05121","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05123","Cotton",0.0,0.0,95020.27279999999,0.0,0.0,0.0
"05125","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05127","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05129","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05131","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05133","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05135","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05137","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05139","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05141","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05143","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05145","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05147","NA",0.0,0.0,0.0,0.0,0.0,0.0
"05149","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06003","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06005","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06007","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06009","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06017","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06019","Wheat",0.0,0.0,0.0,0.0,0.0,80289.7024
"06021","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06023","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06025","Wheat",0.0,0.0,0.0,0.0,0.0,23876.474
"06027","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06029","Wheat",0.0,0.0,0.0,0.0,0.0,43989.3682
"06031","Wheat",0.0,0.0,0.0,0.0,0.0,80815.7942
"06033","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06035","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06037","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06039","Wheat",0.0,0.0,0.0,0.0,0.0,13718.8554
"06041","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06043","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06045","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06047","Corn",0.0,33224.7206,0.0,0.0,0.0,0.0
"06049","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06051","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06053","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06055","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06057","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06059","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06061","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06063","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06065","Wheat",0.0,0.0,0.0,0.0,0.0,9064.9664
"06067","Corn",0.0,13111.8264,0.0,0.0,0.0,0.0
"06069","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06071","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06073","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06075","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06077","Corn",0.0,51435.590599999996,0.0,0.0,0.0,0.0
"06079","Barley",8498.405999999999,0.0,0.0,0.0,0.0,0.0
"06081","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06083","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06085","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06087","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06089","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06091","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06093","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06095","Wheat",0.0,0.0,0.0,0.0,0.0,15378.068
"06097","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06099","Corn",0.0,3682.6426,0.0,0.0,0.0,0.0
"06101","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06103","Corn",0.0,809.372,0.0,0.0,0.0,0.0
"06105","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06107","Wheat",0.0,0.0,0.0,0.0,0.0,66166.161
"06109","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06111","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06113","NA",0.0,0.0,0.0,0.0,0.0,0.0
"06115","Cotton",0.0,0.0,16106.5028,0.0,0.0,0.0
"08001","Wheat",0.0,0.0,0.0,0.0,0.0,75271.596
"08003","Wheat",0.0,0.0,0.0,0.0,0.0,4856.232
"08005","Wheat",0.0,0.0,0.0,0.0,0.0,27923.334
"08007","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08009","Wheat",0.0,0.0,0.0,0.0,0.0,108132.0992
"08011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08017","Wheat",0.0,0.0,0.0,0.0,0.0,99229.0072
"08019","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08021","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08023","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08025","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08027","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08029","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08031","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08033","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08035","Wheat",0.0,0.0,0.0,0.0,0.0,404.686
"08037","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08039","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08041","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08043","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08045","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08047","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08049","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08051","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08053","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08055","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08057","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08059","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08061","Wheat",0.0,0.0,0.0,0.0,0.0,84903.1228
"08063","Wheat",0.0,0.0,0.0,0.0,0.0,185750.87399999998
"08065","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08067","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08069","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08071","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08073","Wheat",0.0,0.0,0.0,0.0,0.0,74866.91
"08075","Wheat",0.0,0.0,0.0,0.0,0.0,87816.862
"08077","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08079","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08081","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08083","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08085","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08087","Wheat",0.0,0.0,0.0,0.0,0.0,23876.474
"08089","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08091","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08093","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08095","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08097","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08099","Wheat",0.0,0.0,0.0,0.0,0.0,65801.9436
"08101","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08103","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08105","Wheat",0.0,0.0,0.0,0.0,0.0,6313.1016
"08107","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08109","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08111","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08113","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08115","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08117","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08119","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08121","Wheat",0.0,0.0,0.0,0.0,0.0,154751.9264
"08123","NA",0.0,0.0,0.0,0.0,0.0,0.0
"08125","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09003","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09005","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09007","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09009","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"09015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"10001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"10003","NA",0.0,0.0,0.0,0.0,0.0,0.0
"10005","Cotton",0.0,0.0,75676.28199999999,0.0,0.0,0.0
"11001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12003","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12005","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12007","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12009","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12017","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12019","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12021","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12023","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12027","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12029","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12031","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12033","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12035","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12037","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12039","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12041","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12043","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12045","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12047","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12049","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12051","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12053","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12055","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12057","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12059","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12061","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12063","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12065","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12067","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12069","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12071","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12073","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12075","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12077","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12079","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12081","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12083","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12085","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12086","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12087","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12089","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12091","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12093","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12095","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12097","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12099","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12101","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12103","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12105","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12107","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12109","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12111","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12113","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12115","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12117","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12119","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12121","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12123","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12125","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12127","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12129","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12131","NA",0.0,0.0,0.0,0.0,0.0,0.0
"12133","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13001","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13003","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13005","Cotton",0.0,0.0,6960.5992,0.0,0.0,0.0
"13007","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13009","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13011","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13013","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13015","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13017","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13019","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13021","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13023","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13025","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13027","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13029","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13031","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13033","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13035","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13037","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13039","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13043","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13045","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13047","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13049","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13051","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13053","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13055","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13057","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13059","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13061","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13063","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13065","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13067","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13069","Cotton",0.0,0.0,18453.6816,0.0,0.0,0.0
"13071","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13073","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13075","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13077","Barley",404.686,0.0,0.0,0.0,0.0,0.0
"13079","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13081","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13083","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13085","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13087","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13089","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13091","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13093","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13095","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13097","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13099","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13101","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13103","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13105","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13107","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13109","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13111","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13113","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13115","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13117","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13119","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13121","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13123","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13125","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13127","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13129","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13131","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13133","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13135","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13137","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13139","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13141","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13143","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13145","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13147","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13149","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13151","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13153","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13155","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13157","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13159","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13161","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13163","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13165","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13167","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13169","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13171","NA",0.0,0.0,0.0,0.0,0.0,0.0
"13173","Wheat",0.0,0.0,0.0,0.0,0.0,3439.831
"13175","Barley",10926.521999999999,0.0,0.0,0.0,0.0,0.0
